post_id,page_id,page_name,title,post_type,publish_time,reach,engagement,engagement_rate,permalink,funded_content_status
842450000000000.0,100000000000000.0,SUGARCANE,"SUGARCANE - ""Paruparo"" Duet",Videos,2022-08-18 05:27:00,157.0,373.0,2.375796178343949,https://www.facebook.com/reel/782107972871769/,NaN
1328310000000000.0,100000000000000.0,SUGARCANE,"STREAM HERE:
sugarcane.lnk.to/leonora

sugarcane tiktok era na talaga guys",Videos,2023-04-10 03:25:00,71711.0,163389.0,2.2784370598652925,https://www.facebook.com/reel/524895532943077/,NaN
863190000000000.0,100000000000000.0,SUGARCANE,SUGARCANE - Kung Maging Akin Ka | Live at Mow's,Videos,2022-07-22 21:00:00,1818.0,4113.0,2.262376237623762,https://www.facebook.com/reel/838083247109475/,NaN
996869000000000.0,100000000000000.0,SUGARCANE,What if i-release na namin ?to? #fypmusic #opm #thesugarcaneph #leonora,Reels,2023-03-28 06:58:00,1201.0,2712.0,2.25811823480433,https://www.facebook.com/reel/738277427767011/,NaN
864305000000000.0,100000000000000.0,SUGARCANE,"Thank you so much Warner! ????

Watch here: wmp.lnk.to/ParuParoMV",Videos,2022-07-19 06:16:00,200.0,449.0,2.245,https://www.facebook.com/thesugarcaneph/posts/pfbid02A7SDsfbFzzdg2pfMABopGerEXH4oTjnTfR79HwdyaEhmqQScyoNKtEgmK5bJc3h7l,NaN
973965000000000.0,100000000000000.0,SUGARCANE,"Leonora, Set You Free, Sinehan, Gabi",Text,2024-02-04 23:01:00,4286.0,9600.0,2.2398506766215585,https://www.facebook.com/thesugarcaneph/posts/pfbid0nm6rpP1fNxCNjxbcTDQwh2PwDB3E9pB2w4X3qfrZeCEDW3u148YKLxBd46s1QxQul,NaN
843643000000000.0,100000000000000.0,SUGARCANE,SUGARCANE - ?Paruparo? Duet,Videos,2022-08-16 04:43:00,339.0,750.0,2.2123893805309733,https://www.facebook.com/reel/5449232245171679/,NaN
970077000000000.0,100000000000000.0,SUGARCANE,"Maraming salamat, Camarines Norte & La Consolacion College Daet! Sa uulitin! ?????",Photos,2024-03-01 00:30:00,3096.0,6700.0,2.1640826873385013,https://www.facebook.com/thesugarcaneph/posts/pfbid025T2kcdEBX8HuHp9aVAwBzg9RCtT5vBBP6N2PFhWbUDfMeUtAXfsWAkKkJpvEWud5l,NaN
596547000000000.0,100000000000000.0,SUGARCANE,"""Paruparo"" Live at Showtime | 10.22.22 ??",Videos,2022-10-22 04:19:00,833.0,1797.0,2.1572629051620646,https://www.facebook.com/reel/676170843768467/,NaN
1176080000000000.0,100000000000000.0,SUGARCANE,"Leonora (Winners - Singing Challenge)

sugarcane.lnk.to/leonora",Videos,2023-05-19 21:06:00,2797.0,5933.0,2.121201287093314,https://www.facebook.com/reel/283654147330227/,NaN
789500000000000.0,100000000000000.0,SUGARCANE,"???????????? ??????????????? ???????? (???????????? ??????.)? ??

https://sugarcane.lnk.to/tangingikawharanaversion
https://sugarcane.lnk.to/tangingikawharanaversion",Photos,2025-07-03 09:28:00,132.0,279.0,2.1136363636363638,https://www.facebook.com/photo.php?fbid=1293100748843601&set=a.228682271952126&type=3,NaN
1061000000000000.0,100000000000000.0,SUGARCANE,Hi Folks! Kita-kita tayo sa June 22! ??,Photos,2024-06-19 04:04:00,608.0,1274.0,2.0953947368421053,https://www.facebook.com/thesugarcaneph/posts/pfbid02FYj22mWcCwFVsRTWzigG36ED6Rs9FzEkrhyZvurTTQJnbawjJqsMT54Ckj5TntQsl,NaN
1120940000000000.0,100000000000000.0,SUGARCANE,"Monday nanaman ????? pero salamat sa inyong lahat, we had a great weekend! ?

Thank you Jess & Pat's & Pagsanjan, Laguna!",Photos,2024-04-08 02:27:00,1415.0,2952.0,2.086219081272085,https://www.facebook.com/thesugarcaneph/posts/pfbid0mfyhZEmvnN9JUBcdkzNU6tcVapdb4nadcvYB6FcGZXYQ5S4VNAAZhJArmpAxJFS6l,NaN
787401000000000.0,100000000000000.0,SUGARCANE,"?????????? ???????????? ???? ???????????????? ??

Since umabot ng almost 400k views yung jamming namin with TONEEJAY last time, gumawa kami ng cover ng isa niya pang kanta para sa inyo. At baka hindi niyo pa alam na may secret version din si TJ ng kanta na 'to kasama si syd hartha, stream niyo na rin! bfan.link/bawat-piyesa-svv",Videos,2022-11-19 17:21:00,675.0,1396.0,2.0681481481481483,https://www.facebook.com/reel/542168587330984/,NaN
1184800000000000.0,100000000000000.0,SUGARCANE,"#leonorachallenge - SUGARCANE edition

Kaya niyo rin ba? Send your vms here: https://m.me/ch/AbYfrf4x_u5tvhFd/
(Join FB Group muna)",Videos,2023-05-15 03:56:00,5680.0,11732.0,2.065492957746479,https://www.facebook.com/reel/634003705259958/,NaN
1292750000000000.0,100000000000000.0,SUGARCANE,"sorry credit grabber.

ito yung orig vid: youtu.be/hOf7m31ZvgQ

Edited by: Miss Khristine",Videos,2023-04-17 20:49:00,1722.0,3555.0,2.0644599303135887,https://www.facebook.com/reel/1099579804088282/,NaN
970637000000000.0,100000000000000.0,SUGARCANE,"?? CamNor folks! 

Kita-kits tayo sa February 28 sa La Consolacion College Daet! ?????

PS. Event is open for outsiders! ??",Photos,2024-02-25 02:00:00,2962.0,5983.0,2.019918973666442,https://www.facebook.com/thesugarcaneph/posts/pfbid034hEi5NKVeoPfLVHH2gp9fozA61amVgVf3e7UTf2VctXwJngMJtMNBPKuZJaXA8Enl,NaN
1064790000000000.0,100000000000000.0,SUGARCANE,"See you? See you!! ??

Buy your tickets here: https://bit.ly/cmf-5",Photos,2024-06-02 05:42:00,348.0,702.0,2.0172413793103448,https://www.facebook.com/thesugarcaneph/posts/pfbid0EDBoi6YnVj6ZjSu8MG62iKpYr8vbVyKYZYzReNLzY77x9RZtQeurKpSeQCXSkzcrl,NaN
975919000000000.0,100000000000000.0,SUGARCANE,"?? Tarlac folks !

Join us on February 2 at Don Bosco Tarlac?s Youth Fest 2024! See you there! ?????

Tickets are available at CLDH-EI, and the Don Bosco Tarlac Cashier for only PHP 500! Tickets will also be available for walk-in.

PS. Event is open for outsiders! ??",Photos,2024-01-30 02:24:00,1135.0,2275.0,2.004405286343612,https://www.facebook.com/thesugarcaneph/posts/pfbid024b82g1KBFiscHr1SvgNh6mfzqEqcgNUK2qB8xf31iWMXGmcPcrPyRBGP6WouXxm9l,NaN
877051000000000.0,100000000000000.0,SUGARCANE,SUGARCANE updated their cover photo.,Photos,2025-01-30 08:00:00,72.0,144.0,2.0,https://www.facebook.com/photo.php?fbid=1180484686771875&set=a.228682271952126&type=3,NaN
1188300000000000.0,100000000000000.0,SUGARCANE,"Mahal parin kita challenge part 2

stream our latest single here!
sugarcane.lnk.to/leonora

Instrumental by KaraoKeysPH",Videos,2023-05-11 19:14:00,1554.0,3107.0,1.9993564993564994,https://www.facebook.com/reel/729459938976001/,NaN
983149000000000.0,100000000000000.0,SUGARCANE,"Dalangin, oh aking dalangin ay makita ka sa Dinalan Coffee gig on ?????????????? ???? ??

- Door Fee
* 400 php for Early birds
* 500 php for Walk ins

Early Bird rates until January 26 ?

Dm angelee quiray (@/angeleequiray) on instagram for Reservations ????",Photos,2024-01-22 01:27:00,1079.0,2125.0,1.9694161260426322,https://www.facebook.com/thesugarcaneph/posts/pfbid028dvZ8ydj6AfpUSs95Q5q5XnH3A2TXXsNKc4mjeq3Kk8PBhXVRxh73PsNcSEPwr3ql,NaN
862448000000000.0,100000000000000.0,SUGARCANE,SUGARCANE Live at ASAP Natin 'To - Part 1,Videos,2022-07-26 04:00:00,865.0,1703.0,1.9687861271676301,https://www.facebook.com/reel/377182844529481/,NaN
600214000000000.0,100000000000000.0,SUGARCANE,SUGARCANE ft. JC Herrero - Paruparo | Live at iWant ASAP,Videos,2022-10-09 04:28:00,1142.0,2212.0,1.936952714535902,https://www.facebook.com/reel/466630435529673/,NaN
1010160000000000.0,100000000000000.0,SUGARCANE,"Sheeeeshh what if gawa kami ng gantong version? ??

Cover by @eprelandreya on TikTok ??",Videos,2023-02-16 04:04:00,1169.0,2240.0,1.9161676646706587,https://www.facebook.com/reel/1136201193713140/,NaN
1110200000000000.0,100000000000000.0,SUGARCANE,"Maraming salamat, La Salle Greenhills! ??  

Saang school naman kaya next, folks? ??

For bookings: Message us at thesugarcaneph@gmail.com

??: Adrienne Corales",Photos,2024-05-01 03:00:00,1495.0,2828.0,1.891638795986622,https://www.facebook.com/thesugarcaneph/posts/pfbid0NPV9o3itZbvAWfiTgwbuh35b7SV2yYBLNVL7Ci5H9eGg72HDFQSpSw2SEmLLt5v2l,NaN
794573000000000.0,100000000000000.0,SUGARCANE,"Super excited for this! See you all, folks! ??",Photos,2024-08-04 01:07:00,206.0,389.0,1.8883495145631068,https://www.facebook.com/thesugarcaneph/posts/pfbid0A8rbtHfPfTuhpRY9m8bh2mV2j23fHHYedoTezFZhP57A6jo2rqyuUTGxW48LjEmkl,NaN
1114700000000000.0,100000000000000.0,SUGARCANE,"Ready na ba kayo Santa Maria, Laguna? Kitakits mamayang 8:45! ??",Photos,2024-04-13 03:33:00,2163.0,4072.0,1.8825705039297271,https://www.facebook.com/thesugarcaneph/posts/pfbid021BfpZakemGbM5SF6g9nBJTwm7XeZ4ADc3SNPLqqxru8wha76EFuS8VRibTY9q3uTl,NaN
984898000000000.0,100000000000000.0,SUGARCANE,"See you, Manila Science High School! ? 

We?ll be sharing the stage with HEY JUNE?

??: Exclusive for Manila Science High School students only",Photos,2024-01-11 03:09:00,611.0,1141.0,1.867430441898527,https://www.facebook.com/thesugarcaneph/posts/pfbid029TRuDuJb6GnL7AgAvJigkWTofhda7tg4KzbFp4bW9DMCHk59X8ygbYLnVuLAyR75l,NaN
849502000000000.0,100000000000000.0,SUGARCANE,Oo - Up Dharma Down | Cover by SUGARCANE,Videos,2022-08-10 05:05:00,408.0,754.0,1.8480392156862746,https://www.facebook.com/reel/454314983241895/,NaN
986666000000000.0,100000000000000.0,SUGARCANE,"""Leonora"" out now!",Videos,2023-03-30 21:56:00,4565.0,8420.0,1.8444687842278205,https://www.facebook.com/reel/238375825273478/,NaN
858009000000000.0,100000000000000.0,SUGARCANE,,Text,2022-08-03 05:10:00,89.0,164.0,1.8426966292134832,https://www.facebook.com/thesugarcaneph/posts/pfbid0382yXjfaajty4ECa2ngvZycWZuvYu9gkB77gtcPi8YwWZRVxiFZRcRLREmrwfm5JRl,NaN
980198000000000.0,100000000000000.0,SUGARCANE,"Ang wish namin? Wish 107.5! ?

??: Adrienne Corales & Mella Bernabe",Photos,2024-01-24 02:43:00,1749.0,3211.0,1.8359062321326471,https://www.facebook.com/thesugarcaneph/posts/pfbid02ZcXgPkwbjnmCANouBvLtnoBBDtroDQkmTcbQRvcoQL1BVnpPQQZifeZ85brZd9kl,NaN
602955000000000.0,100000000000000.0,SUGARCANE,Rainbow | ? South Border | SUGARCANE (Cover),Videos,2021-10-18 04:00:00,1161.0,2114.0,1.8208440999138673,https://www.facebook.com/thesugarcaneph/videos/275793317757450/,NaN
790846000000000.0,100000000000000.0,SUGARCANE,"Ayala Malls TriNoma was on fire at Crash Adams' ???? tour! Beyond thrilled to have been part of such an unforgettable experience. ??

??: Noel Macadangdang & Adrienne Corales",Photos,2024-08-21 00:32:00,625.0,1138.0,1.8208,https://www.facebook.com/thesugarcaneph/posts/pfbid0SGEw3NcAzCX3mVY5sFhprDBvm5dMhftM6fyjzK18BhLX12EihqqNNYMKrA58dDQUl,NaN
